GEOID,eviction_2020, eviction_2021,eviction_2022,eviction_2023,own_occ_rate,corp_own_rate,median_yearbuilt,median_price,median_prslpr,mortgage,median_totrooms,median_bathrooms,median_bedrooms,median_lotsize,median_intersf,median_flip_horizon,median_price_diff,median_price_diff_pch,median_lasqbin,mean_month_horizon,buyer_llc_ind_sum,buyer_bus_ind_sum,buyer_trst_ind_sum,buyer_bnk_ind_sum,buyer_gse_ind_sum,buyer_gov_ind_sum,seller_llc_ind_sum,seller_llp_ind_sum,seller_bus_ind_sum,seller_trst_ind_sum,seller_bnk_ind_sum,seller_gse_ind_sum,seller_gov_ind_sum,flip_ind_sum,buy_side_flip_sum,sell_side_flip_sum,restype_R1F_sum,sum_institutional_investor,sum_large_investor,sum_medium_investor,sum_non_investor,sum_small_investor,sum_non_small_llc_investor,sum_small_llc_investor,count_1.FAM.RES,count_2.FAM.RES,count_3.FAM.RES,count_CONDOMINIUM,count_RES.DEV.LAND,percent_owners,num_sales_transactions,years,pop,male,female,pop_u18,pop_18_64,pop_65o,nhwhi,nhaa,nhna,nhas,nhpi,nhoth,nhmlt,lat,fam,hh,fhh,fhh2,fhh3,fhh4,fhh5,fhh6,fhh7o,nfhh,nfhh1,nfhh2,nfhh3,nfhh4,nfhh5,nfhh6,nfhh7o,acs_year,mhi,mhi_me,o_mhi,o_mhi_me,r_mhi,r_mhi_me
25025081300,41.0,32.0,67.0,107.0,0.275,0.3066666666666666,1905.0,250000.0,0.0,196800.0,5.0,2,2.0,2006.0,1635.0,782.0,6133.0,3.28,1750.5,10.0,15,10,15,4,8,0,28,0,18,19,12,6,2,24,25,24,43,18.0,11.0,16.0,179.0,9.0,212.0,21.0,43.0,16.0,32.0,91.0,1.0,41.6,233,2010.0,4760.0,2146.0,2614.0,1250.0,2851.0,659.0,299.0,2012.0,22.0,39.0,5.0,27.0,95.0,2261.0,1054.0,2001.0,1054.0,376.0,278.0,203.0,107.0,51.0,39.0,947.0,838.0,83.0,18.0,6.0,2.0,0.0,0.0,2007-11,20404.0,3636.0,80948.0,23729.0,18309.0,4039.0
25025081400,20.0,15.0,39.0,36.0,0.3301805674978504,0.1607910576096302,1905.0,261500.0,0.0,199600.0,6.0,2,3.0,1560.0,1421.0,920.0,34375.0,10.95,1550.5,9.0,17,7,22,8,1,1,67,0,19,33,18,2,22,37,37,37,42,25.0,17.0,20.0,350.0,24.0,412.0,24.0,42.0,48.0,54.0,211.0,9.0,42.9,436,2010.0,3003.0,1531.0,1472.0,523.0,2143.0,337.0,685.0,1516.0,18.0,92.0,0.0,18.0,88.0,586.0,582.0,1300.0,582.0,222.0,173.0,95.0,56.0,15.0,21.0,718.0,479.0,141.0,58.0,29.0,8.0,2.0,1.0,2007-11,46919.0,8014.0,76076.0,29997.0,40214.0,10087.0
25025081500,20.0,8.0,12.0,30.0,0.4376039933444259,0.1497504159733777,1920.0,252000.0,0.0,205640.0,6.0,2,3.0,1693.0,1506.0,792.5,-27994.0,-13.15,1550.5,11.0,18,4,10,12,4,0,23,0,48,32,26,3,4,28,31,28,40,35.0,9.0,15.0,238.0,16.0,285.0,28.0,40.0,25.0,35.0,176.0,11.0,40.6,313,2010.0,2134.0,955.0,1179.0,489.0,1451.0,194.0,177.0,1329.0,9.0,25.0,2.0,25.0,51.0,516.0,493.0,839.0,493.0,179.0,143.0,90.0,44.0,25.0,12.0,346.0,274.0,43.0,15.0,7.0,5.0,1.0,1.0,2007-11,27417.0,21354.0,57234.0,8668.0,21206.0,4658.0
25025081700,36.0,25.0,60.0,52.0,0.3934169278996865,0.1551724137931034,1905.0,270000.0,78000.0,191000.0,7.0,2,4.0,2500.0,2121.0,514.0,-26000.0,-9.335,2150.5,10.0,28,9,21,22,11,0,24,0,41,20,51,8,3,44,44,44,66,49.0,16.0,12.0,260.0,16.0,310.0,43.0,66.0,68.0,58.0,105.0,18.0,40.2,353,2010.0,3820.0,1700.0,2120.0,1067.0,2290.0,463.0,74.0,2725.0,18.0,58.0,1.0,37.0,125.0,782.0,933.0,1473.0,933.0,342.0,232.0,182.0,104.0,39.0,34.0,540.0,463.0,61.0,8.0,4.0,1.0,1.0,2.0,2007-11,35589.0,8541.0,79028.0,26059.0,26860.0,12393.0
25025081800,26.0,9.0,34.0,41.0,0.4339869281045752,0.1607843137254902,1905.0,249500.0,47000.0,174300.0,7.0,2,3.0,2820.0,2175.0,407.0,-35204.0,-12.1,2250.5,8.0,24,19,35,23,12,0,42,0,31,45,50,6,2,65,66,65,65,59.0,22.0,23.0,305.0,17.0,379.0,47.0,65.0,72.0,78.0,123.0,5.0,39.2,426,2010.0,2898.0,1327.0,1571.0,766.0,1889.0,243.0,78.0,1879.0,13.0,39.0,4.0,51.0,98.0,736.0,674.0,1139.0,674.0,243.0,179.0,112.0,75.0,34.0,31.0,465.0,390.0,52.0,9.0,9.0,4.0,1.0,0.0,2007-11,41471.0,9095.0,51700.0,14579.0,19789.0,13552.0
25025081900,19.0,27.0,46.0,61.0,0.3956442831215971,0.2450090744101633,1905.0,266000.0,14000.0,201400.0,10.0,3,5.0,3505.0,3121.0,889.0,0.0,0.0,3250.5,9.0,17,3,17,16,5,0,8,0,14,19,29,2,2,21,23,21,12,35.0,6.0,5.0,159.0,27.0,201.0,31.0,12.0,42.0,73.0,63.0,1.0,41.4,232,2010.0,3115.0,1327.0,1788.0,823.0,1964.0,328.0,68.0,2046.0,16.0,18.0,0.0,45.0,94.0,828.0,778.0,1256.0,778.0,275.0,238.0,149.0,66.0,25.0,25.0,478.0,426.0,35.0,10.0,2.0,3.0,2.0,0.0,2007-11,37004.0,9926.0,71250.0,54146.0,31633.0,4628.0
25025082000,17.0,12.0,48.0,33.0,0.4484451718494271,0.1800327332242225,1900.0,280000.0,40750.0,219610.0,10.0,2,4.0,3695.0,2735.0,388.0,-46625.0,-14.72,2750.5,8.0,17,6,22,20,8,0,12,0,6,30,38,1,9,31,33,31,22,40.0,10.0,9.0,194.0,13.0,233.0,33.0,22.0,79.0,41.0,84.0,1.0,39.5,266,2010.0,2815.0,1261.0,1554.0,703.0,1774.0,338.0,52.0,2087.0,9.0,19.0,1.0,47.0,66.0,534.0,695.0,1158.0,695.0,259.0,194.0,132.0,57.0,29.0,24.0,463.0,404.0,47.0,6.0,3.0,3.0,0.0,0.0,2007-11,33148.0,22362.0,68929.0,8534.0,16773.0,10303.0
25025082100,33.0,73.0,121.0,140.0,0.3815461346633416,0.3042394014962593,1925.0,303500.0,34000.0,228000.0,10.0,2,5.0,5982.0,3698.0,570.0,-42404.0,-12.83,3700.5,13.0,10,7,12,16,3,0,12,0,24,19,28,1,3,25,27,25,14,34.0,9.0,8.0,135.0,12.0,173.0,25.0,14.0,56.0,37.0,59.0,2.0,42.4,198,2010.0,5025.0,2122.0,2903.0,1581.0,2989.0,455.0,62.0,3093.0,21.0,32.0,1.0,44.0,111.0,1661.0,1265.0,2035.0,1265.0,471.0,338.0,239.0,124.0,58.0,35.0,770.0,698.0,56.0,12.0,3.0,1.0,0.0,0.0,2007-11,21585.0,7049.0,81450.0,30512.0,17524.0,4557.0
25025090100,42.0,37.0,56.0,78.0,0.4170040485829959,0.1673414304993252,1910.0,292000.0,120000.0,225000.0,13.0,3,6.0,3848.0,3492.0,543.0,-35682.5,-9.59,3550.5,10.0,34,8,27,42,6,0,21,0,30,30,76,4,3,68,74,68,19,75.0,23.0,27.0,309.0,23.0,390.0,67.0,19.0,122.0,193.0,71.0,1.0,31.9,457,2010.0,4571.0,2040.0,2531.0,1312.0,2854.0,405.0,86.0,3231.0,28.0,30.0,1.0,51.0,115.0,1029.0,1099.0,1681.0,1099.0,337.0,316.0,221.0,131.0,58.0,36.0,582.0,473.0,75.0,18.0,7.0,8.0,0.0,1.0,2007-11,34153.0,6441.0,71450.0,16125.0,26939.0,5585.0
25025090200,28.0,18.0,15.0,49.0,0.3374233128834356,0.2361963190184049,1910.0,287377.0,100000.0,195000.0,12.0,3,6.0,3795.0,2900.0,519.0,0.0,0.0,3000.5,9.0,18,8,17,15,3,0,21,0,26,42,33,2,3,43,47,43,6,42.0,3.0,14.0,159.0,13.0,199.0,32.0,6.0,55.0,70.0,35.0,12.0,32.5,231,2010.0,2233.0,1012.0,1221.0,775.0,1289.0,169.0,40.0,1176.0,5.0,45.0,0.0,53.0,49.0,865.0,535.0,772.0,535.0,143.0,153.0,116.0,65.0,33.0,25.0,237.0,195.0,26.0,9.0,2.0,3.0,2.0,0.0,2007-11,18883.0,3697.0,69583.0,68788.0,17350.0,3056.0
25025090300,30.0,37.0,28.0,80.0,0.3511705685618729,0.2006688963210702,1905.0,239000.0,34900.0,169400.0,12.0,3,6.0,3400.0,3393.0,632.0,-20250.0,-7.26,3450.5,11.0,21,7,20,15,6,1,40,0,6,39,31,4,7,38,41,38,11,33.0,12.0,23.0,228.0,17.0,278.0,35.0,11.0,49.0,127.0,59.0,2.0,42.2,313,2010.0,3179.0,1386.0,1793.0,1079.0,1898.0,202.0,47.0,1854.0,8.0,19.0,1.0,73.0,95.0,1082.0,829.0,1123.0,829.0,257.0,248.0,168.0,92.0,46.0,18.0,294.0,242.0,33.0,14.0,3.0,1.0,0.0,1.0,2007-11,17068.0,6603.0,62177.0,18062.0,14146.0,4378.0
25025090400,18.0,16.0,18.0,38.0,0.3561797752808989,0.147191011235955,1905.0,230000.0,93070.0,126730.0,8.0,2,4.0,2712.0,2152.0,417.5,-19877.5,-10.0,2350.5,9.0,32,19,29,48,17,0,43,0,45,51,93,9,12,100,104,100,72,119.0,16.0,34.0,369.0,32.0,492.0,78.0,72.0,85.0,147.0,147.0,8.0,38.1,570,2010.0,3659.0,1726.0,1933.0,1151.0,2233.0,275.0,89.0,1900.0,18.0,32.0,2.0,236.0,177.0,1205.0,850.0,1148.0,850.0,193.0,232.0,187.0,118.0,71.0,49.0,298.0,233.0,47.0,7.0,6.0,3.0,1.0,1.0,2007-11,35093.0,6704.0,89605.0,32688.0,29630.0,11665.0
25025090600,9.0,9.0,14.0,13.0,0.3233532934131736,0.1586826347305389,1899.0,260299.0,48000.0,154275.0,8.0,2,4.0,2369.0,2330.0,485.0,-26387.5,-9.09,2350.5,10.0,17,7,19,23,9,0,15,0,12,30,39,8,0,36,35,36,18,40.0,7.0,13.0,151.0,9.0,186.0,34.0,18.0,51.0,56.0,52.0,3.0,40.0,220,2010.0,2348.0,1093.0,1255.0,653.0,1465.0,230.0,93.0,916.0,8.0,36.0,3.0,605.0,195.0,492.0,560.0,720.0,560.0,140.0,172.0,119.0,64.0,35.0,30.0,160.0,120.0,30.0,4.0,3.0,1.0,1.0,1.0,2007-11,50167.0,11878.0,54087.0,36609.0,36442.0,22731.0
25025090700,10.0,39.0,33.0,58.0,0.399859943977591,0.2086834733893557,1905.0,288000.0,0.0,218000.0,5.0,2,2.0,1307.0,1251.0,767.0,25502.5,12.35,1250.5,10.0,37,8,25,10,7,0,81,0,13,40,21,6,1,72,76,72,40,33.0,15.0,42.0,511.0,34.0,589.0,46.0,40.0,46.0,116.0,384.0,2.0,33.1,635,2010.0,4275.0,2209.0,2066.0,634.0,3114.0,527.0,2597.0,370.0,10.0,747.0,0.0,72.0,100.0,379.0,839.0,1832.0,839.0,331.0,219.0,155.0,72.0,42.0,20.0,993.0,628.0,248.0,74.0,31.0,8.0,2.0,2.0,2007-11,38789.0,8626.0,67417.0,18814.0,33902.0,5992.0
25025090901,40.0,29.0,45.0,45.0,0.0,0.3666666666666666,2005.0,1397015.0,1250000.0,0.0,0.0,0,0.0,94424.0,201924.0,324.0,447015.0,47.05,201950.5,5.0,4,0,0,0,0,0,2,0,2,1,0,0,0,2,2,2,0,0.0,0.0,0.0,2.0,3.0,1.0,4.0,,,,,,40.0,5,2010.0,3730.0,1799.0,1931.0,585.0,2968.0,177.0,1400.0,659.0,10.0,742.0,5.0,62.0,84.0,768.0,654.0,1540.0,654.0,290.0,179.0,97.0,52.0,18.0,18.0,886.0,396.0,287.0,88.0,105.0,8.0,2.0,0.0,2007-11,25523.0,7445.0,0.0,0.0,25523.0,7445.0
25025091001,6.0,10.0,18.0,22.0,0.432512315270936,0.1743842364532019,1910.0,263732.5,28250.0,184500.0,5.0,1,2.0,1168.0,1142.5,942.0,33000.0,14.55,1150.5,11.0,18,6,24,13,5,0,20,0,56,42,21,5,1,57,63,57,59,30.0,21.0,25.0,442.0,28.0,516.0,30.0,59.0,44.0,48.0,348.0,3.0,35.5,546,2010.0,2742.0,1366.0,1376.0,460.0,1951.0,331.0,1599.0,298.0,0.0,517.0,2.0,32.0,82.0,212.0,555.0,1236.0,555.0,242.0,139.0,89.0,40.0,24.0,21.0,681.0,487.0,139.0,37.0,11.0,6.0,1.0,0.0,2007-11,63938.0,15944.0,101375.0,18816.0,31008.0,14542.0
25025091100,9.0,14.0,11.0,14.0,0.49768875192604,0.1540832049306625,1905.0,293000.0,0.0,230400.0,6.0,2,3.0,1384.0,1334.0,878.0,20500.0,5.13,1350.5,11.0,10,8,26,16,5,0,59,0,13,70,36,1,0,60,64,60,87,31.0,17.0,31.0,563.0,47.0,668.0,21.0,87.0,65.0,132.0,373.0,1.0,36.0,689,2010.0,4861.0,2502.0,2359.0,920.0,3537.0,404.0,2260.0,597.0,16.0,1215.0,0.0,130.0,177.0,466.0,1003.0,1792.0,1003.0,310.0,273.0,194.0,111.0,55.0,60.0,789.0,470.0,210.0,65.0,30.0,12.0,2.0,0.0,2007-11,63944.0,19582.0,105625.0,20488.0,42419.0,11424.0
